Property,Building,Floor,Space,Image,Equipment Position,Asset ID,Asset Name,Quantity,Barcode (Auto),Supplier,Manufacturer (Spec),Manufactured Date,Model Name/No (Spec),Serial Number,Capacity,Height,Width,Depth,Parent Asset ID,Parent Asset Name,In Service Date,Observation Date,Operating Environment,Asset Criticality,Asset Condition Rating,Condition Assessment Comments,Current Utilisation,Asset Service Status,Notes/Comments,Created By,Modified By,Asset Name Lookup (wip),Created
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay,Ground,1,,,COT-0028,RPZ,1.00,COT-0028,,Zurn,,375 RP,B344413,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 14:43
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay,Ground,1,,,COT-0030,Hot Water Heater,1.00,COT-0030,,Rheem,16/5/2020,191050V7,V110236123,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 14:48
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay,Ground,1,,,COT-0029,TMV,1.00,COT-0029,,Australian Valve Group ,,,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 14:51
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay,Ground,1,,,,Eye Wash Station,1.00,0,,Enware ,,,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 14:52
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay,Ground,1,,,COT-0032,Stainless Steel Commercial Sink,1.00,COT-0032,,,,,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 14:52
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,1,,,COT-0035,Pressure Cleaner,1.00,COT-0035,,Nilfisk ,,SC UNO 4M-140/620 PS,107340500,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 14:54
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,1,,Door facing station,COT-0034,Automatic Roller Door,1.00,COT-0034,,Austral Monsoon,,,,,2.6,3.8,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 14:56
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,1,,Door facing driveway ,COT-0033,Automatic Roller Door,1.00,COT-0033,,Austral Monsoon ,,,,,3.6,4.4,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:00
Cootamundra Ambulance Station ,Cootamundra Ambulance Station ,Ground,1,,Facing station,,Automatic Roller Door Motor,1.00,0,,Automatic Technology Australia ,,Axess pro 14522,E008922,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:02
Cootamundra Ambulance Station ,Cootamundra Ambulance Station ,Ground,1,,Facing driveway ,,Automatic Roller Door Motor,1.00,0,,Automatic Technology Australia ,,Axess pro 14522,E008902,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:03
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,1,,,,Thermal Heat Detector,2.00,0,,Brooks,,,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:04
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,1,,,,Emergency Exit Light (Spitfire),1.00,0,,,,,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:04
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,2,,,,Thermal Heat Detector,1.00,0,,Brooks ,,,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:05
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,2,,,COT-0036,Oil Separator Tank,1.00,COT-0036,,Quikflo,28/11/2012,KCPS-1000,27759-2,"1,000",,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:07
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,2,,,COT-0038,Diaphragm Pump,1.00,COT-0038,,Quikflo,28/11/2012,KDS 25-100,27290-8,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:08
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash Bay ,Ground,2,,,COT-0037,Oil Seperator Induction Motor,1.00,COT-0037,,ECHTOP,,T7023A,1702-132151,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:10
Cootamundra Ambulance Station ,Cootamundra Ambulance Wash bay,Ground,,,,,Roof Anchor Points,1.00,0,,,,,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:26
Cootamundra Ambulance Station ,Cootamundra Ambulance Station ,Ground,20,,,,Roof Anchor Points,1.00,0,,,,,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,Number of anchor points unknown,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 15:26
Cootamundra Ambulance Station ,Cootamundra Ambulance Station ,Ground,20,,,COT-0039,Generator Supply Inlet Socket ,1.00,COT-0039,,Clipsal ,,265/7 series,,,,,,,,,17/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,17/3/2022 16:29
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,1,,Above entry door ,,Emergency Exit Light (Green),1.00,0,,Clevertronics ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:14
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,1,,,YAS-0001,Fire Extinguisher (C02),1.00,YAS-0001,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:14
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,1,,,YAS-0002,Fire Extinguisher (C02),1.00,YAS-0002,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:17
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,1,,,,Emergency Exit Light (Green),1.00,0,,Clevertronics ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:17
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,1,,,,Smoke Detector,3.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:18
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,1,,,,Emergency Exit Light (Spitfire),1.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:18
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,2,,,,Emergency Exit Light (Spitfire),1.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:19
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,2,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:19
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,2,,Under sink,YAS-0003,ZIP Hot Water Service,1.00,YAS-0003,,Zip,,HydroTap G4 BC100/75,2.01903E+12,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:21
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,2,,,,A/C Cassette,1.00,0,,Daikin ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:22
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,3,,,YAS-0004,TMV,1.00,YAS-0004,,Enware,,Aquablend 1500,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:23
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,4,,,,Emergency Exit Light (Spitfire),1.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 10:29
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,4,,,YAS-0005,TMV,1.00,YAS-0005,,Enware ,,Aquablend 1500,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:06
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,2,,,,Emergency Exit Light (Green),1.00,0,,Clevertronics ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:26
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,9,,,YAS-0006,Fire Blanket,1.00,YAS-0006,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:27
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,9,,,YAS-0007,Fie Extinguisher (Powder),1.00,YAS-0007,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:27
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,9,,Under sink ,YAS-0008,ZIP Hot Water Service,1.00,YAS-0008,,Zip ,,HydroTap G4 BC100/75,2.01903E+12,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:30
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,9,,,,Emergency Exit Light (Green),1.00,0,,Clevertronics ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:32
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,10,,,,A/C Cassette,1.00,0,,Daikin ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:44
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,11,,,YAS-0009,A/C Unit Split (Indoor),1.00,YAS-0009,,Daikin ,,FTKM35QVMA,E002579,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:44
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,11,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:45
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,12,,,YAS-0010,Safe,1.00,YAS-0010,,Guardall ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:46
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,12,,,,A/C Cassette,1.00,0,,Daikin ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:47
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,12,,,YAS-0011,EKA controller box,1.00,YAS-0011,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:47
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,13,,,,A/C Cassette,1.00,0,,Daikin ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:49
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,14,,,,Emergency Exit Light (Green),1.00,0,,Clevertronics ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:50
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,15,,,,A/C Centralized Controller,1.00,0,,Daikin ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:52
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,15,,,,Emergency Exit Light (Green),1.00,0,,Clevertronics ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:52
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,15,,,,A/C Cassette,1.00,0,,Daikin ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:53
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1225 B,124965,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:55
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Emergency Exit Light (Green),4.00,0,,Clevertronics ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:55
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Emergency Exit Light (White),2.00,0,,Clevertronics ,,LWB4LEDS-P-ZW,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:55
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Thermal Heat Detector,2.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:56
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1225C,A90619006,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:57
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,YAS-0012,Fie Extinguisher (Powder),1.00,YAS-0012,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:58
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW -  1225 B,124964,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:59
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1225C,A90619005,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 11:59
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,YAS-0013,Fie Extinguisher (Powder),1.00,YAS-0013,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:00
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1225 B,124966,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:01
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1225C,A90619007,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:02
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1225 B,124967,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:04
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1225C,A90619008,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:04
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,,YAS-0014,Fie Extinguisher (Powder),1.00,YAS-0014,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:05
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,Roller door closest to cleaners room,YAS-0015,Automatic Roller Door,1.00,YAS-0015,,,,,,,3.7,7.5,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:40
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,Roller door closest to medical store,YAS-0016,Automatic Roller Door,1.00,YAS-0016,,,,,,,3.7,7.5,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:41
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,Roller door closest to cleaners room,,Automatic Roller Door Motor,1.00,0,,Grifco ,22/5/2019,GSD-SDO,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:43
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,16,,Roller door closer to medical room,,Automatic Roller Door Motor,1.00,0,,Grifco,22/5/2019,GSD-SDO,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:44
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,17,,,,Emergency Exit Light (Spitfire),1.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:46
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,17,,,YAS-0017,TMV,1.00,YAS-0017,,Enware ,,Aquablend 1500,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:46
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,19,,,YAS-0019,RPZ,1.00,YAS-0019,,Valv cheq,,RP03,193940,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:49
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,19,,,YAS-0018,RPZ,1.00,YAS-0018,,Valv cheq,,RP03,187811,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:50
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,20,,,,Emergency Exit Light (Green),1.00,0,,Clevertronics ,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:51
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,21,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:52
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,21,,,YAS-0020,Fire Extinguisher (C02),1.00,YAS-0020,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:52
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,21,,,YAS-0021,Main Switchboard,1.00,YAS-0021,,Aussie Switchboards,1/8/2019,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:53
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,21,,,YAS-0022,Solar Inverter,1.00,YAS-0022,,Solar edge,,SE15K-AU0T0BNU4,SJ4519-07E1799BA-EB,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:55
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,21,,,,RCBO,18.00,0,,Schneider electric ,,IC60H RCBO C16,,,,,,YAS-0021,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:56
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,21,,,,RCBO,8.00,0,,Schneider electric ,,IC60H RCBO C32,,,,,,YAS-0021,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:58
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,21,,,,RCBO,22.00,0,,Schneider electric ,,IC60H RCBO C20,,,,,,YAS-0021,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 12:59
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,22,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 13:01
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,23,,,YAS-0023,Generator Link Box,1.00,YAS-0023,,Clipsal,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 13:03
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,23,,Services Area,YAS-0024,Mechanical Sercives Switchboard,1.00,YAS-0024,,NHP,,,,,,,,,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 13:04
Yass Ambulance Station (RAIR),Yass Ambulance Station (RAIR),Ground,23,,Services area ,,Isolator Switch,1.00,0,,Katko ,,CEL 3160,,,,,,YAS-0024,,,18/3/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,18/3/2022 13:06
